year,month,meant,maxtp,mintp,mnmax,mnmin,rain,gmin,wdsp,maxgt,sun,Location
1971,4,7.8,17.5,2.4,10.2,5.4,76.2,0.6,12.3,49,158.4,Malin Head
1971,5,10.5,17.1,4.0,13.6,7.3,95.0,1.2,13.0,43,188.6,Malin Head
1971,6,11.2,18.1,6.9,13.5,9.0,88.6,4.3,12.6,48,194.2,Malin Head
1971,7,14.2,24.6,6.6,16.9,11.4,46.1,4.7,10.6,39,157.8,Malin Head
1971,8,13.7,19.5,9.3,15.9,11.6,131.1,5.1,11.7,45,133.7,Malin Head
1971,9,14.3,22.8,7.5,17.2,11.3,24.1,4.8,12.4,55,136.2,Malin Head
1971,10,11.8,19.0,1.3,14.3,9.4,90.7,-0.9,18.0,59,105.9,Malin Head
1971,11,8.0,15.2,0.3,10.6,5.5,143.5,-1.4,20.9,67,32.0,Malin Head
1971,12,8.6,14.3,2.4,10.5,6.7,53.0,0.2,21.2,67,18.2,Malin Head
1972,1,4.6,9.5,-5.3,6.7,2.4,113.7,-6.6,17.7,69,33.6,Malin Head
1972,2,5.2,10.6,-1.1,7.6,2.8,38.7,-3.9,17.3,64,64.2,Malin Head
1972,3,6.1,16.1,-0.5,9.0,3.2,97.2,-2.6,15.4,81,119.7,Malin Head
1972,4,7.8,12.0,2.7,10.3,5.4,104.3,-0.1,14.9,54,151.5,Malin Head
1972,5,9.6,16.0,3.4,12.2,6.9,86.3,2.0,16.5,71,156.2,Malin Head
1972,6,10.5,14.8,3.6,13.0,7.9,88.6,1.9,14.6,51,182.2,Malin Head
1972,7,12.9,20.2,6.3,15.3,10.5,44.8,4.4,9.4,47,165.5,Malin Head
1972,8,12.9,19.0,6.9,15.2,10.6,85.7,4.9,12.6,41,78.8,Malin Head
1972,9,11.5,19.9,3.6,14.3,8.7,25.2,1.2,10.5,43,135.6,Malin Head
1972,10,11.4,17.8,4.6,13.8,9.1,47.1,1.5,14.4,72,75.4,Malin Head
1972,11,7.1,14.9,0.0,9.4,4.8,140.1,-1.5,17.8,67,35.7,Malin Head
1972,12,6.8,13.5,-1.0,9.1,4.4,91.8,-2.4,19.5,81,43.9,Malin Head
1973,1,6.2,11.8,-0.8,8.1,4.3,99.8,-3.9,14.6,70,27.3,Malin Head
1973,2,5.6,11.2,-2.3,7.7,3.4,82.6,-4.3,18.7,69,49.1,Malin Head
1973,3,6.8,15.0,-1.3,9.9,3.7,41.0,-4.2,15.4,58,131.8,Malin Head
1973,4,6.8,11.9,0.1,9.2,4.5,64.2,-2.0,16.7,61,140.5,Malin Head
1973,5,9.5,18.4,1.8,12.1,6.9,75.2,-0.3,15.8,53,156.3,Malin Head
1973,6,12.4,21.8,5.6,15.9,9.0,42.3,2.7,13.0,51,178.6,Malin Head
1973,7,13.7,20.4,8.0,16.0,11.4,88.5,4.2,11.4,36,123.7,Malin Head
1973,8,14.6,24.5,8.5,17.4,11.9,101.0,7.3,12.4,61,126.6,Malin Head
1973,9,13.1,21.7,6.2,15.8,10.4,121.6,4.5,13.9,63,128.0,Malin Head
1973,10,10.1,14.8,3.6,12.2,8.0,66.0,2.7,14.9,54,87.0,Malin Head
1973,11,7.3,14.1,0.6,9.7,4.9,123.2,-0.5,18.4,60,35.5,Malin Head
1973,12,6.5,11.5,-1.2,8.7,4.3,135.4,-2.8,19.7,63,29.8,Malin Head
1974,1,6.4,12.1,0.5,8.9,4.0,130.9,-1.3,24.4,87,26.0,Malin Head
1974,2,5.9,10.6,-0.3,8.4,3.5,77.3,-2.0,16.9,57,52.4,Malin Head
1974,3,6.2,15.6,0.5,8.6,3.9,50.1,-1.1,15.2,58,116.4,Malin Head
1974,4,7.9,16.4,1.6,11.0,4.8,9.9,-1.7,10.0,47,229.8,Malin Head
1974,5,10.4,18.7,4.7,13.0,7.8,56.0,2.4,16.0,55,167.6,Malin Head
1974,6,11.9,19.8,4.7,14.5,9.2,42.8,2.4,13.1,45,217.8,Malin Head
1974,7,13.3,19.6,7.3,15.7,10.9,87.9,5.7,15.3,46,160.3,Malin Head
1974,8,14.2,20.9,6.8,17.0,11.3,82.2,5.2,14.5,47,164.8,Malin Head
1974,9,11.3,17.3,2.0,13.8,8.8,123.3,0.1,16.2,54,115.1,Malin Head
1974,10,9.2,12.6,3.9,10.8,7.7,63.0,3.0,19.1,68,68.9,Malin Head
1974,11,6.9,12.0,0.5,9.2,4.5,130.0,-1.0,17.9,75,51.2,Malin Head
1974,12,7.8,13.5,1.8,10.0,5.6,132.8,0.2,24.2,69,16.3,Malin Head
1975,1,6.5,12.5,0.0,9.1,3.9,155.4,-1.9,21.8,75,34.8,Malin Head
1975,2,6.1,12.9,0.0,8.6,3.6,17.3,-3.1,13.9,59,95.6,Malin Head
1975,3,5.4,10.5,-1.2,7.7,3.2,60.0,-3.6,15.6,49,133.4,Malin Head
1975,4,7.6,13.6,-0.6,10.1,5.1,62.5,-2.4,15.0,58,106.5,Malin Head
1975,5,9.0,16.9,2.8,11.3,6.7,15.7,1.0,11.6,41,287.5,Malin Head
1975,6,12.5,24.1,2.8,15.5,9.5,29.3,1.2,12.8,65,202.2,Malin Head
1975,7,14.5,21.9,9.6,17.0,12.1,85.1,6.2,11.4,40,157.2,Malin Head
1975,8,15.6,25.3,6.8,18.6,12.5,58.3,4.4,11.5,39,108.0,Malin Head
1975,9,12.3,19.8,2.6,14.8,9.8,122.0,-1.2,17.2,64,90.8,Malin Head
1975,10,11.2,16.8,3.6,13.4,8.9,91.8,0.0,17.1,58,75.0,Malin Head
1975,11,7.5,12.4,2.2,10.0,5.0,101.2,-1.5,17.0,61,41.8,Malin Head
1975,12,7.4,11.3,0.7,9.2,5.5,65.3,-2.1,18.6,64,18.6,Malin Head
1976,1,6.6,11.6,0.5,8.6,4.7,144.6,-0.6,22.9,77,17.7,Malin Head
1976,2,5.8,12.0,-0.1,8.0,3.6,48.7,-3.0,17.6,58,45.1,Malin Head
1976,3,5.9,12.1,-1.7,8.6,3.2,65.7,-6.1,19.1,59,72.7,Malin Head
1976,4,8.2,13.5,1.4,10.6,5.9,21.3,-3.7,14.2,51,161.7,Malin Head
1976,5,10.1,18.4,4.3,13.1,7.1,114.6,1.0,14.0,52,130.0,Malin Head
1976,6,13.8,22.1,7.1,16.8,10.8,54.2,3.2,13.4,43,171.2,Malin Head
1976,7,15.2,27.0,9.6,17.7,12.7,93.0,7.5,11.8,41,103.9,Malin Head
1976,8,15.4,24.3,8.0,18.3,12.4,19.4,5.6,9.3,38,248.7,Malin Head
1976,9,12.8,18.6,5.3,14.9,10.6,67.0,3.0,17.5,60,105.9,Malin Head
1976,10,9.8,14.8,2.6,12.3,7.3,136.5,-0.3,15.0,67,68.9,Malin Head
1976,11,7.3,11.3,0.9,9.6,5.0,123.9,-1.1,15.7,65,65.5,Malin Head
1976,12,4.2,9.4,-2.7,6.2,2.3,93.3,-4.4,14.2,49,29.8,Malin Head
1977,1,4.6,11.1,-3.5,6.8,2.4,68.2,-6.0,18.8,61,43.7,Malin Head
1977,2,4.6,9.3,-2.3,6.8,2.4,151.1,-5.0,17.6,48,54.7,Malin Head
1977,3,7.2,13.3,2.2,9.6,4.8,64.4,-1.5,19.1,66,74.0,Malin Head
1977,4,7.0,13.4,0.8,9.6,4.3,88.9,-2.5,18.2,59,125.1,Malin Head
1977,5,9.6,19.0,1.8,12.3,6.9,30.9,-1.7,11.9,48,257.4,Malin Head
1977,6,11.3,23.0,5.1,14.0,8.5,43.5,1.2,11.2,41,218.5,Malin Head
1977,7,14.4,20.5,10.0,16.8,11.9,79.1,6.7,12.1,50,154.2,Malin Head
1977,8,13.9,23.3,6.7,17.0,10.8,57.1,2.9,11.6,56,206.1,Malin Head
1977,9,12.0,17.7,4.4,14.7,9.3,120.6,1.5,16.9,60,95.5,Malin Head
1977,10,11.9,18.5,6.5,14.1,9.7,99.5,2.6,19.8,60,53.2,Malin Head
1977,11,6.5,14.1,-2.5,9.2,3.8,161.0,-4.6,22.2,73,62.6,Malin Head
1977,12,7.1,11.8,-2.3,8.8,5.3,63.2,-4.1,19.2,63,31.0,Malin Head
1978,1,4.8,9.6,-0.3,7.2,2.5,162.6,-2.5,20.4,77,38.3,Malin Head
1978,2,4.4,12.8,-3.3,6.3,2.4,58.0,-5.6,17.2,58,71.9,Malin Head
1978,3,6.4,14.1,0.6,9.1,3.6,133.3,-1.6,18.3,64,79.7,Malin Head
1978,4,6.5,15.2,-0.8,8.8,4.3,25.4,-2.6,14.1,56,107.3,Malin Head
1978,5,10.5,24.7,4.2,13.5,7.5,30.9,-0.9,10.8,47,212.2,Malin Head
1978,6,12.3,25.0,7.6,14.5,10.0,55.7,5.0,14.9,42,134.8,Malin Head
1978,7,13.0,20.6,6.5,15.2,10.8,39.5,2.3,14.1,45,105.2,Malin Head
1978,8,13.8,19.6,9.7,15.9,11.7,76.1,7.2,12.1,49,81.6,Malin Head
1978,9,13.3,19.5,8.6,15.5,11.0,168.2,6.0,19.4,59,80.1,Malin Head
1978,10,12.1,18.6,5.6,14.0,10.2,70.2,4.5,17.0,54,66.6,Malin Head
1978,11,8.9,15.7,-1.1,11.4,6.4,149.6,-3.6,20.6,66,46.4,Malin Head
1978,12,5.4,13.3,-5.5,7.5,3.4,124.7,-3.8,21.3,70,32.7,Malin Head
1979,1,3.4,9.8,-6.2,5.7,1.1,143.0,-8.5,18.1,57,44.9,Malin Head
1979,2,3.9,10.9,-2.2,5.8,2.0,24.2,-4.9,22.8,66,66.3,Malin Head
1979,3,4.7,11.5,-2.4,7.2,2.2,96.6,-4.7,22.2,65,110.9,Malin Head
1979,4,6.5,13.8,-0.6,8.9,4.1,53.3,-2.9,15.2,52,127.1,Malin Head
1979,5,7.9,17.5,0.5,10.8,5.0,82.8,-2.0,12.2,48,192.2,Malin Head
1979,6,11.7,22.9,5.5,14.5,8.9,68.5,2.5,11.8,55,150.4,Malin Head
1979,7,13.7,22.6,9.4,16.2,11.3,68.0,5.9,13.3,41,63.7,Malin Head
1979,8,13.2,20.4,7.5,15.7,10.6,84.6,5.1,13.6,45,131.7,Malin Head
1979,9,12.5,19.9,5.9,15.2,9.7,83.2,2.7,17.8,63,93.2,Malin Head
1979,10,11.1,18.1,4.1,13.5,8.7,111.7,0.2,16.4,53,72.3,Malin Head
1979,11,7.7,15.1,0.0,10.3,5.1,202.9,-3.5,19.1,66,39.7,Malin Head
1979,12,6.0,13.4,0.6,8.4,3.6,120.6,-2.0,20.1,88,29.4,Malin Head
1980,1,4.6,11.4,-1.5,6.8,2.4,75.3,-4.5,15.8,60,46.7,Malin Head
1980,2,6.0,12.5,-2.0,8.4,3.6,80.6,-6.7,13.5,54,57.2,Malin Head
1980,3,5.2,12.5,-2.6,7.7,2.6,88.8,-6.0,16.0,60,89.3,Malin Head
1980,4,8.3,15.2,2.0,11.0,5.7,22.0,-0.2,12.1,42,125.0,Malin Head
1980,5,10.8,21.0,3.6,13.8,7.9,19.9,-0.1,13.7,45,227.0,Malin Head
1980,6,12.3,20.8,8.1,14.5,10.0,74.3,2.1,12.7,53,146.3,Malin Head
1980,7,13.4,21.6,8.8,15.4,11.3,110.2,4.4,14.9,47,117.7,Malin Head
1980,8,14.4,20.5,7.8,16.9,11.9,97.9,5.2,12.1,48,100.5,Malin Head
1980,9,13.6,20.2,8.0,15.9,11.3,154.4,4.7,17.8,68,91.8,Malin Head
1980,10,9.5,15.5,1.9,11.7,7.3,151.9,-0.6,20.0,63,63.7,Malin Head
1980,11,7.7,14.6,-1.0,9.9,5.5,95.1,-5.2,20.3,57,33.6,Malin Head
1980,12,7.1,12.1,0.5,9.3,4.9,113.5,-4.9,21.2,79,14.2,Malin Head
1981,1,6.6,10.5,0.5,8.8,4.5,150.5,-2.0,20.3,74,14.9,Malin Head
1981,2,4.7,11.3,-0.7,7.0,2.4,73.5,-4.2,19.3,74,55.6,Malin Head
1981,3,7.0,15.9,1.1,9.5,4.5,102.0,-1.0,16.8,53,82.5,Malin Head
1981,4,8.0,18.6,1.3,10.7,5.3,36.8,-1.9,13.7,53,194.2,Malin Head
1981,5,10.1,15.9,1.6,12.7,7.5,115.5,-1.4,12.6,49,136.4,Malin Head
1981,6,12.1,17.4,6.9,14.3,9.9,77.6,5.2,15.8,46,129.7,Malin Head
1981,7,13.3,20.2,7.0,15.5,11.0,86.4,4.4,14.5,39,98.0,Malin Head
1981,8,14.0,21.7,7.4,16.7,11.4,71.5,5.2,10.4,46,155.1,Malin Head
1981,9,13.2,21.5,6.3,16.2,10.2,129.2,4.0,15.2,52,105.7,Malin Head
1981,10,8.1,12.6,2.0,10.4,5.7,153.3,-0.5,20.0,66,72.2,Malin Head
1981,11,8.4,14.5,2.3,10.7,6.1,112.2,0.6,19.9,71,30.2,Malin Head
1981,12,3.6,10.7,-4.5,5.7,1.4,74.7,-8.6,16.4,62,42.5,Malin Head
1982,1,5.0,11.4,-5.6,7.2,2.9,99.9,-8.8,18.3,58,44.9,Malin Head
1982,2,5.7,11.9,0.4,8.4,3.0,63.1,-3.9,19.3,71,68.4,Malin Head
1982,3,6.0,14.1,0.1,8.9,3.1,126.6,-2.4,18.2,90,113.6,Malin Head
1982,4,8.2,14.5,1.8,10.9,5.6,22.9,-2.0,12.6,47,137.6,Malin Head
1982,5,10.4,22.2,1.0,14.0,6.9,81.9,-3.5,14.9,65,190.1,Malin Head
1982,6,13.0,23.1,7.0,15.5,10.5,102.3,2.5,12.9,54,165.0,Malin Head
1982,7,14.0,21.5,7.0,16.7,11.4,16.5,4.7,10.7,40,185.2,Malin Head
1982,8,13.8,21.9,6.4,16.3,11.3,169.6,4.2,15.9,54,108.9,Malin Head
1982,9,12.4,20.0,5.0,15.1,9.6,111.8,-0.6,16.5,58,83.9,Malin Head
1982,10,10.3,16.0,3.7,12.9,7.7,92.5,0.4,18.5,69,74.5,Malin Head
1982,11,7.6,13.0,1.1,9.9,5.2,139.1,-2.5,20.8,76,35.5,Malin Head
1982,12,5.5,11.0,-0.2,7.9,3.0,134.7,-4.6,19.3,68,26.7,Malin Head
1983,1,6.6,12.1,0.3,9.0,4.3,149.8,-1.0,25.0,82,23.0,Malin Head
1983,2,4.5,9.2,-1.6,6.8,2.2,41.7,-7.3,18.7,79,55.0,Malin Head
1983,3,7.0,11.5,-0.3,9.1,4.9,106.2,-0.6,18.3,67,49.0,Malin Head
1983,4,6.2,11.5,-0.8,8.8,3.6,49.7,-4.0,13.6,50,181.1,Malin Head
1983,5,9.4,16.3,4.3,11.7,7.1,52.9,-1.4,12.8,47,153.7,Malin Head
1983,6,12.1,20.6,7.0,14.5,9.6,45.9,3.2,13.3,54,136.8,Malin Head
1983,7,15.1,21.4,8.9,17.9,12.4,24.3,5.8,9.9,42,153.7,Malin Head
1983,8,15.4,22.8,9.9,17.9,13.0,39.1,7.0,9.8,42,135.2,Malin Head
1983,9,12.6,21.2,6.0,15.2,10.0,69.2,2.6,18.1,85,67.8,Malin Head
1983,10,10.4,19.5,1.6,12.9,7.9,186.2,-1.6,21.2,76,58.0,Malin Head
1983,11,8.9,14.8,-0.1,10.9,6.9,28.1,-3.0,15.9,49,31.4,Malin Head
1983,12,7.7,13.5,1.4,9.7,5.6,130.4,-2.0,20.2,70,20.6,Malin Head
1984,1,4.1,11.6,-2.9,6.9,1.4,183.8,-8.6,22.9,87,21.2,Malin Head
1984,2,5.7,10.1,-0.9,8.1,3.2,108.8,-3.9,17.9,71,44.8,Malin Head
1984,3,5.1,10.6,-2.1,7.5,2.7,42.4,-5.6,14.7,74,90.8,Malin Head
1984,4,8.9,19.5,-0.6,11.9,5.8,36.6,-3.5,14.5,49,166.5,Malin Head
1984,5,9.1,15.1,1.8,12.0,6.2,28.1,-0.6,11.0,43,249.7,Malin Head
1984,6,12.5,19.1,5.5,14.4,10.5,59.5,1.9,13.1,62,98.3,Malin Head
1984,7,14.4,21.1,6.5,16.6,12.1,44.9,3.8,11.0,46,131.8,Malin Head
1984,8,15.2,24.0,8.4,18.0,12.3,64.5,5.0,10.8,40,135.5,Malin Head
1984,9,12.8,20.2,6.3,15.3,10.3,117.7,3.8,15.8,54,89.8,Malin Head
1984,10,10.5,17.4,2.9,13.3,7.7,119.4,0.5,18.0,67,84.3,Malin Head
1984,11,7.4,13.5,0.0,9.7,5.2,113.1,-2.6,17.0,65,52.5,Malin Head
1984,12,6.6,12.4,-2.4,8.8,4.5,101.5,-5.3,17.4,52,29.8,Malin Head
1985,1,3.3,11.1,-2.8,5.9,0.7,106.2,-6.9,14.3,65,60.0,Malin Head
1985,2,4.9,12.0,-2.1,7.0,2.7,33.6,-6.5,20.7,77,65.7,Malin Head
1985,3,5.7,12.9,-0.8,8.0,3.4,100.7,-3.8,17.4,66,80.1,Malin Head
1985,4,8.0,18.1,1.4,10.8,5.2,77.9,-2.1,16.6,56,127.5,Malin Head
1985,5,9.4,19.9,3.5,11.9,6.9,56.4,-1.3,12.3,43,174.8,Malin Head
1985,6,11.4,18.8,5.5,14.0,8.7,53.7,0.4,13.4,48,188.0,Malin Head
1985,7,13.8,20.8,8.6,16.0,11.5,152.3,6.0,13.3,46,112.6,Malin Head
1985,8,13.2,21.5,7.5,15.5,10.8,180.8,5.0,16.7,60,102.0,Malin Head
1985,9,13.4,23.2,8.2,15.7,11.1,218.9,5.8,14.5,59,82.2,Malin Head
1985,10,11.1,19.0,4.5,13.8,8.4,30.4,0.5,14.0,59,95.0,Malin Head
1985,11,6.0,11.9,0.7,8.3,3.7,74.8,-2.1,18.4,65,40.4,Malin Head
1985,12,7.1,15.1,-4.6,9.1,5.0,90.1,-9.2,18.5,72,28.6,Malin Head
1986,1,4.9,11.3,-1.7,7.1,2.6,182.7,-4.0,23.0,76,19.8,Malin Head
1986,2,2.4,6.0,-6.2,4.2,0.6,9.9,-8.4,19.0,55,68.0,Malin Head
1986,3,5.8,12.3,-4.4,8.7,2.9,123.5,-6.8,20.2,90,105.1,Malin Head
1986,4,5.9,12.1,0.9,8.5,3.4,69.6,-4.1,15.9,54,181.2,Malin Head
1986,5,9.7,17.2,3.9,12.3,7.1,98.9,0.0,18.4,53,143.4,Malin Head
1986,6,12.4,22.2,4.4,15.2,9.7,42.1,0.0,12.9,50,160.1,Malin Head
1986,7,13.6,21.9,8.9,15.9,11.3,76.2,5.5,14.0,54,94.0,Malin Head
1986,8,12.1,16.8,7.3,14.0,10.3,83.9,3.0,14.1,62,135.5,Malin Head
1986,9,11.7,19.3,4.0,14.0,9.4,29.3,1.4,14.5,45,157.7,Malin Head
1986,10,10.6,18.2,3.5,13.1,8.0,89.2,2.2,19.5,68,84.4,Malin Head
1986,11,7.6,12.9,0.6,10.1,5.2,137.8,-2.9,21.7,71,42.2,Malin Head
1986,12,6.4,13.3,1.1,8.8,4.0,218.9,-2.1,20.2,66,20.6,Malin Head
1987,1,4.2,11.0,-3.9,6.3,2.1,38.1,-8.0,15.9,61,44.7,Malin Head
1987,2,5.5,12.1,-2.0,7.9,3.1,73.6,-7.5,13.7,68,81.3,Malin Head
1987,3,5.4,12.4,-2.4,7.9,2.8,100.2,-5.3,18.1,64,81.9,Malin Head
1987,4,8.7,19.4,0.1,11.5,6.0,40.1,-2.5,13.7,56,95.4,Malin Head
1987,5,9.7,16.7,2.1,12.1,7.3,45.6,0.2,14.8,62,179.3,Malin Head
1987,6,11.1,20.0,4.6,13.5,8.8,74.8,0.3,12.1,49,174.6,Malin Head
1987,7,14.3,22.2,6.9,16.7,11.8,121.6,3.8,12.9,49,85.5,Malin Head
1987,8,14.4,21.7,6.9,16.9,11.8,82.1,3.9,12.8,43,108.3,Malin Head
1987,9,12.6,18.5,6.5,15.6,9.6,93.0,3.2,16.6,55,142.8,Malin Head
1987,10,9.2,15.3,3.0,11.8,6.5,166.4,0.1,15.5,57,118.5,Malin Head
1987,11,8.2,14.2,2.6,10.1,6.3,68.0,-1.0,17.6,60,47.5,Malin Head
1987,12,7.3,13.6,-2.4,9.3,5.2,49.4,-5.0,17.4,55,35.6,Malin Head
1988,1,5.5,13.5,-1.1,7.8,3.1,179.9,-3.4,19.3,70,41.7,Malin Head
1988,2,5.7,11.4,1.1,8.0,3.5,122.5,-1.2,19.6,81,47.9,Malin Head
1988,3,7.0,12.5,1.0,9.3,4.6,122.8,-2.2,17.4,72,66.6,Malin Head
1988,4,8.6,17.8,1.4,11.2,5.9,29.8,-1.5,13.4,43,154.0,Malin Head
1988,5,10.9,19.0,4.0,14.2,7.7,32.3,1.0,14.2,49,183.1,Malin Head
1988,6,12.7,20.5,7.2,15.0,10.5,38.2,3.1,9.8,38,140.8,Malin Head
1988,7,13.5,20.6,8.7,15.9,11.0,147.3,4.5,15.4,74,135.0,Malin Head
1988,8,14.0,22.3,8.3,16.5,11.5,121.4,6.0,15.2,49,84.0,Malin Head
1988,9,12.6,21.0,6.5,14.9,10.3,125.6,3.3,17.1,54,86.4,Malin Head
1988,10,10.7,17.1,2.0,13.3,8.2,112.9,-1.0,16.6,67,79.3,Malin Head
1988,11,7.6,13.4,0.0,10.1,5.1,53.8,-3.3,13.8,51,49.0,Malin Head
1988,12,8.8,13.5,3.6,10.5,7.1,81.9,1.6,20.2,61,14.1,Malin Head
1989,1,8.3,13.8,1.5,10.4,6.1,78.2,-2.2,22.0,71,27.9,Malin Head
1989,2,6.5,12.5,0.5,9.4,3.6,136.2,-2.5,22.9,86,65.7,Malin Head
1989,3,6.6,15.4,0.0,9.7,3.5,135.4,-3.9,19.0,68,85.5,Malin Head
1989,4,6.6,13.0,1.4,9.1,4.2,115.0,-2.2,14.0,48,157.8,Malin Head
1989,5,10.7,21.9,2.4,14.1,7.4,27.2,-1.4,13.4,48,232.0,Malin Head
1989,6,12.2,22.4,2.6,15.1,9.3,49.2,1.0,12.3,46,185.0,Malin Head
1989,7,15.0,24.4,8.9,17.5,12.5,57.8,6.8,11.2,42,163.8,Malin Head
1989,8,14.6,21.5,7.2,17.2,11.9,137.1,4.9,16.7,53,94.3,Malin Head
1989,9,12.9,20.5,5.9,15.4,10.4,44.4,3.4,14.4,62,102.2,Malin Head
1989,10,11.3,17.6,5.1,13.3,9.3,188.5,3.0,17.6,54,50.4,Malin Head
1989,11,8.1,13.9,-0.6,9.9,6.2,63.5,-2.6,15.1,52,45.5,Malin Head
1989,12,5.4,11.1,-0.3,7.5,3.3,46.1,-4.2,14.9,65,39.2,Malin Head
1990,1,6.5,12.6,1.0,8.7,4.2,158.7,-1.6,21.0,71,38.4,Malin Head
1990,2,6.2,13.8,-0.1,8.8,3.5,200.2,-2.1,25.2,78,44.1,Malin Head
1990,3,8.4,14.0,1.3,10.4,6.3,71.8,0.1,23.0,73,58.8,Malin Head
1990,4,7.7,18.9,0.5,10.4,5.0,68.8,-1.8,15.5,69,163.0,Malin Head
1990,5,11.2,22.4,5.3,13.7,8.6,26.2,1.0,11.3,39,245.3,Malin Head
1990,6,12.5,20.2,7.2,14.9,10.1,115.8,5.6,13.8,47,152.0,Malin Head
1990,7,15.0,24.4,9.5,17.5,12.4,55.4,6.5,14.6,49,191.7,Malin Head
1990,8,15.1,23.7,7.2,17.5,12.7,95.2,5.5,13.9,45,89.6,Malin Head
1990,9,12.3,19.3,7.0,14.6,9.9,66.9,3.9,16.5,63,89.0,Malin Head
1990,10,11.1,19.0,3.4,13.1,9.0,250.4,0.3,19.6,59,55.6,Malin Head
1990,11,8.0,16.0,1.3,10.0,6.1,69.3,-0.6,16.7,58,48.4,Malin Head
1990,12,5.8,11.9,-0.4,8.0,3.5,132.0,-1.9,19.2,69,27.4,Malin Head
1991,1,4.5,11.4,-1.1,6.8,2.1,110.9,-3.6,19.0,68,60.3,Malin Head
1991,2,4.3,11.5,-1.1,6.6,2.0,47.7,-3.0,14.4,51,65.0,Malin Head
1991,3,7.6,13.5,1.4,9.8,5.4,63.4,-2.5,13.1,60,80.9,Malin Head
1991,4,8.0,13.5,3.2,10.3,5.7,115.5,0.5,18.4,59,141.5,Malin Head
1991,5,10.1,15.3,3.5,12.0,8.1,18.4,0.4,12.5,41,125.6,Malin Head
1991,6,11.0,17.5,2.7,13.6,8.4,103.9,0.0,12.6,51,173.6,Malin Head
1991,7,15.2,21.6,10.5,17.5,13.0,90.7,6.5,12.1,43,156.6,Malin Head
1991,8,15.3,22.3,10.8,17.8,12.8,70.4,6.0,12.4,45,142.9,Malin Head
1991,9,13.2,19.2,4.9,15.8,10.6,74.6,2.9,14.3,61,124.1,Malin Head
1991,10,10.2,16.5,3.9,12.2,8.2,101.8,2.1,17.7,74,58.0,Malin Head
1991,11,7.6,12.5,-0.2,9.7,5.5,158.9,-2.4,20.1,61,40.9,Malin Head
1991,12,7.0,12.3,1.0,9.0,4.9,112.8,-1.4,16.3,72,9.5,Malin Head
1992,1,6.4,12.9,-0.5,8.3,4.4,113.5,-3.0,15.0,72,31.3,Malin Head
1992,2,6.8,12.6,0.2,9.0,4.6,89.7,-2.5,20.0,67,41.3,Malin Head
1992,3,7.5,13.8,1.7,9.7,5.2,149.1,0.1,20.5,66,53.5,Malin Head
1992,4,8.3,15.5,3.5,10.5,6.2,101.8,1.1,16.7,57,82.2,Malin Head
1992,5,11.3,21.6,2.5,14.2,8.5,45.9,0.5,16.0,55,194.6,Malin Head
1992,6,13.2,19.7,8.0,15.4,11.1,53.5,3.9,11.5,40,150.7,Malin Head
1992,7,14.2,22.2,7.9,16.8,11.6,80.2,5.7,13.2,44,119.6,Malin Head
1992,8,13.2,18.1,8.1,15.8,10.6,174.4,5.4,15.1,54,146.1,Malin Head
1992,9,11.7,18.4,6.0,14.2,9.2,86.2,1.9,14.7,57,101.9,Malin Head
1992,10,8.7,14.8,1.1,10.7,6.7,108.0,-1.0,15.6,58,64.3,Malin Head
1992,11,7.5,14.8,1.8,10.0,5.1,165.3,-1.0,19.7,60,34.0,Malin Head
1992,12,5.5,11.5,-1.8,7.7,3.3,116.7,-5.0,16.6,64,35.5,Malin Head
1993,1,6.1,13.4,0.1,9.0,3.3,162.3,-0.9,25.4,82,16.3,Malin Head
1993,2,7.3,10.7,2.0,8.7,5.8,33.5,-1.6,17.7,60,25.0,Malin Head
1993,3,7.1,14.1,-1.9,9.7,4.4,63.3,-4.9,17.1,69,81.7,Malin Head
1993,4,8.7,13.5,3.6,10.8,6.5,124.5,-1.1,12.5,65,104.9,Malin Head
1993,5,9.7,16.0,1.8,11.8,7.5,52.9,-0.6,14.0,56,164.6,Malin Head
1993,6,12.6,20.7,7.0,14.8,10.4,69.3,5.1,11.1,34,119.7,Malin Head
1993,7,13.2,20.0,7.6,15.3,11.1,99.2,6.3,15.4,44,117.1,Malin Head
1993,8,13.0,19.1,7.9,15.3,10.8,55.8,6.1,12.5,42,141.3,Malin Head
1993,9,12.1,18.9,6.3,14.7,9.6,80.7,3.1,13.6,54,136.1,Malin Head
1993,10,8.8,13.5,0.4,10.8,6.7,38.4,-4.0,12.9,48,97.7,Malin Head
1993,11,6.6,12.6,-1.2,8.8,4.4,61.6,-2.9,16.8,62,64.4,Malin Head
1993,12,5.6,11.8,0.0,7.9,3.3,227.3,-1.7,20.7,66,21.6,Malin Head
1994,1,5.6,10.6,1.4,7.8,3.3,146.6,-1.7,21.5,80,38.4,Malin Head
1994,2,4.3,9.3,-2.6,6.3,2.3,120.2,-5.3,22.1,80,46.7,Malin Head
1994,3,6.6,12.1,0.5,9.2,4.0,151.3,-1.0,23.3,73,75.7,Malin Head
1994,4,7.4,15.0,0.8,9.9,4.8,84.9,-1.0,16.6,58,157.1,Malin Head
1994,5,9.6,15.9,2.8,12.0,7.1,18.8,1.0,15.1,47,197.2,Malin Head
1994,6,11.7,20.5,5.9,14.1,9.4,98.3,4.3,15.9,50,104.1,Malin Head
1994,7,14.7,22.5,8.4,17.5,12.0,67.6,6.0,10.8,43,130.7,Malin Head
