year,month,meant,maxtp,mintp,mnmax,mnmin,rain,gmin,wdsp,maxgt,sun,Location
2000,1,5.6,12.5,-2.0,8.0,3.1,50.2,-7.0,10.1,48,77.1,Cork
2000,2,6.8,12.7,0.0,9.9,3.7,112.0,-3.6,12.0,50,85.6,Cork
2000,3,8.0,15.7,0.4,11.3,4.7,20.2,-5.2,7.6,38,122.3,Cork
2000,4,7.3,14.4,-1.8,10.6,3.9,50.2,-6.7,10.1,45,147.0,Cork
2000,5,11.7,22.1,4.0,15.6,7.8,70.8,0.0,9.1,38,237.8,Cork
2000,6,13.3,21.6,6.0,16.6,9.9,63.4,2.8,8.9,36,130.4,Cork
2000,7,15.6,24.2,8.4,19.1,12.1,68.1,6.3,8.2,39,165.9,Cork
2000,8,15.6,23.3,8.4,19.1,12.1,39.9,3.8,8.0,39,174.9,Cork
2000,9,13.7,21.1,5.3,17.0,10.4,109.5,-1.0,8.0,39,105.6,Cork
2000,10,9.6,16.5,3.0,12.8,6.4,183.9,0.1,11.4,51,122.5,Cork
2000,11,6.7,12.1,1.4,9.2,4.1,191.5,-1.1,11.9,66,77.4,Cork
2000,12,6.2,11.7,-3.6,8.3,4.1,183.2,-6.0,12.4,51,60.0,Cork
2001,1,4.8,10.5,-2.7,7.3,2.4,87.3,-4.9,9.0,49,69.5,Cork
2001,2,5.7,13.2,-2.0,8.8,2.6,133.4,-8.1,9.5,64,89.0,Cork
2001,3,6.3,13.3,-4.0,9.1,3.4,116.4,-9.8,11.1,48,109.1,Cork
2001,4,8.1,14.2,0.6,11.8,4.4,70.5,-3.1,9.9,44,169.0,Cork
2001,5,12.0,21.0,2.9,16.4,7.7,22.7,-3.0,8.2,35,256.5,Cork
2001,6,13.5,20.7,4.3,17.1,9.8,57.8,-0.6,8.6,37,196.3,Cork
2001,7,15.2,23.8,7.3,18.8,11.6,117.7,3.3,9.1,43,192.7,Cork
2001,8,15.0,23.4,8.0,18.7,11.3,154.2,5.5,7.8,41,203.5,Cork
2001,9,13.9,21.8,6.4,17.4,10.4,71.3,4.8,9.2,41,133.0,Cork
2001,10,12.3,17.7,6.3,15.0,9.6,142.2,2.9,10.9,50,111.3,Cork
2001,11,8.9,14.2,0.6,11.7,6.2,31.1,-1.5,8.5,39,68.4,Cork
2001,12,5.9,12.9,-1.9,8.5,3.4,72.7,-4.5,9.7,53,104.2,Cork
2002,1,7.8,12.7,2.3,10.2,5.4,224.7,-3.0,12.4,52,56.5,Cork
2002,2,7.3,13.8,0.2,10.4,4.1,153.0,-1.9,13.6,57,90.5,Cork
2002,3,7.8,15.3,-0.9,10.8,4.7,63.5,-2.3,10.3,54,91.6,Cork
2002,4,8.8,17.2,2.4,12.4,5.3,117.9,-1.9,10.3,48,171.8,Cork
2002,5,10.6,17.0,3.1,14.1,7.1,162.8,-2.6,10.2,47,171.3,Cork
2002,6,12.0,18.8,5.8,15.6,8.4,105.2,2.3,10.1,44,153.7,Cork
2002,7,14.2,23.0,7.1,17.7,10.7,54.0,2.5,7.7,33,137.6,Cork
2002,8,15.1,23.2,8.3,18.6,11.6,47.5,4.9,7.7,39,133.1,Cork
2002,9,13.6,19.7,7.1,16.8,10.3,35.6,2.3,7.9,30,151.8,Cork
2002,10,10.2,17.7,1.7,13.3,7.1,213.5,-2.8,9.2,55,104.3,Cork
2002,11,8.5,15.7,0.4,11.2,5.8,215.1,-3.0,10.0,52,67.7,Cork
2002,12,6.6,12.2,0.3,8.3,4.9,145.3,-1.8,10.7,50,33.0,Cork
2003,1,5.3,16.1,-1.9,8.1,2.6,76.0,-5.5,12.1,53,85.4,Cork
2003,2,5.8,11.0,-0.3,8.1,3.4,78.6,-5.6,11.2,47,65.6,Cork
2003,3,7.5,13.6,0.5,10.6,4.5,70.3,-4.6,10.6,52,132.3,Cork
2003,4,9.2,18.1,1.3,12.3,6.1,126.7,-4.0,10.3,48,167.1,Cork
2003,5,10.2,19.6,2.8,13.7,6.7,100.3,-0.4,10.0,38,173.0,Cork
2003,6,13.3,20.1,6.5,16.9,9.7,115.5,2.5,8.9,38,216.7,Cork
2003,7,15.1,21.9,8.4,18.4,11.7,96.2,4.3,8.3,32,122.8,Cork
2003,8,16.2,25.2,7.4,20.1,12.3,23.1,5.8,7.6,30,201.8,Cork
2003,9,13.7,20.4,5.7,17.0,10.4,55.4,2.1,6.9,37,136.2,Cork
2003,10,9.8,18.1,0.0,12.8,6.8,27.8,-2.4,9.8,42,125.4,Cork
2003,11,8.2,14.0,1.0,11.0,5.5,125.0,-1.9,10.5,52,89.5,Cork
2003,12,6.4,12.1,-0.1,8.8,4.1,72.8,-3.9,9.7,40,54.5,Cork
2004,1,6.1,12.0,-4.0,8.6,3.5,106.6,-9.3,9.9,52,67.2,Cork
2004,2,5.7,12.2,-3.0,8.1,3.3,78.8,-5.4,9.8,52,108.4,Cork
2004,3,7.1,13.4,0.5,10.0,4.2,114.0,-2.4,12.0,56,135.9,Cork
2004,4,8.3,14.2,0.8,11.5,5.1,65.3,-0.2,10.3,45,146.1,Cork
2004,5,11.4,20.3,3.2,15.3,7.6,46.2,0.9,8.7,53,223.4,Cork
2004,6,14.2,25.2,6.3,18.3,10.2,100.0,5.1,9.3,41,224.5,Cork
2004,7,14.1,20.5,7.6,17.9,10.3,54.5,5.3,7.8,34,181.2,Cork
2004,8,15.2,22.2,9.1,18.4,12.1,178.1,6.9,8.7,40,157.6,Cork
2004,9,13.7,22.8,7.0,16.8,10.7,96.6,5.2,10.2,45,123.2,Cork
2004,10,9.1,15.2,1.9,12.1,6.2,170.3,-1.8,10.9,55,111.2,Cork
2004,11,8.5,13.1,1.4,10.8,6.3,35.0,-2.9,7.8,38,48.9,Cork
2004,12,7.1,13.4,-0.4,9.3,4.9,70.0,-2.5,9.6,54,51.3,Cork
2005,1,6.8,12.6,-0.2,9.4,4.1,125.4,-4.5,13.9,61,65.0,Cork
2005,2,5.2,13.1,-2.2,7.7,2.6,28.9,-8.2,10.0,56,78.5,Cork
2005,3,7.4,13.8,-1.4,9.7,5.1,83.1,-4.6,10.1,41,86.8,Cork
2005,4,8.0,14.7,0.5,11.6,4.5,133.3,-3.4,9.6,43,155.9,Cork
2005,5,10.3,16.6,2.7,13.5,7.1,89.1,-1.8,10.2,38,194.1,Cork
2005,6,14.1,21.0,5.6,17.5,10.8,58.9,0.8,8.2,31,159.5,Cork
2005,7,15.8,26.2,7.4,19.3,12.3,107.1,4.7,8.6,33,167.0,Cork
2005,8,15.3,23.8,8.0,19.1,11.5,52.1,5.5,7.7,41,158.7,Cork
2005,9,13.5,19.8,5.0,16.8,10.2,110.8,-0.7,9.1,42,116.8,Cork
2005,10,11.1,15.9,3.6,13.6,8.6,219.8,-2.7,10.4,46,64.9,Cork
2005,11,7.4,14.3,-0.1,10.1,4.7,104.8,-2.9,10.0,53,80.5,Cork
2005,12,6.5,11.5,0.1,8.7,4.4,78.4,-3.6,8.6,48,63.0,Cork
2006,1,6.1,13.4,0.2,8.2,3.9,48.9,-5.1,9.7,46,56.6,Cork
2006,2,5.3,10.4,-0.8,7.6,2.9,29.0,-5.1,9.1,45,72.8,Cork
2006,3,5.8,13.7,-4.0,8.6,3.0,111.4,-8.5,11.4,47,84.4,Cork
2006,4,8.5,16.3,-1.3,12.3,4.7,31.0,-4.0,9.4,43,191.4,Cork
2006,5,10.5,18.0,2.5,13.8,7.1,134.5,0.0,10.1,49,155.1,Cork
2006,6,14.5,22.5,7.4,18.6,10.4,14.6,0.7,7.8,37,257.3,Cork
2006,7,16.4,25.3,8.3,20.4,12.3,58.3,3.2,7.8,42,208.4,Cork
2006,8,15.4,25.4,8.8,19.4,11.5,67.2,3.4,9.1,34,179.3,Cork
2006,9,14.4,21.1,7.2,17.7,11.2,178.6,2.2,9.5,46,122.7,Cork
2006,10,11.9,16.1,5.5,14.5,9.3,188.3,-0.4,9.8,42,90.7,Cork
2006,11,7.6,13.5,0.5,10.7,4.6,154.9,-3.4,9.2,54,101.9,Cork
2006,12,6.9,12.6,0.2,9.2,4.6,181.6,-2.1,12.0,61,45.2,Cork
2007,1,6.4,12.7,-0.9,8.9,3.9,89.4,-3.7,12.5,53,62.6,Cork
2007,2,6.3,12.0,-0.3,9.2,3.5,141.9,-5.0,10.4,49,70.4,Cork
2007,3,6.7,13.5,0.4,10.4,3.1,89.3,-5.0,10.4,55,135.6,Cork
2007,4,11.0,17.6,2.0,14.9,7.2,27.0,-1.5,7.6,37,223.7,Cork
2007,5,11.7,23.5,3.7,15.9,7.6,64.6,-1.9,9.3,42,239.1,Cork
2007,6,13.7,21.1,6.6,16.9,10.5,155.7,0.6,8.4,35,161.9,Cork
2007,7,14.3,20.3,8.3,17.7,10.8,117.5,2.7,8.2,47,213.5,Cork
2007,8,14.8,22.8,8.0,18.2,11.4,80.2,5.5,9.1,38,170.1,Cork
2007,9,13.9,21.5,3.4,17.5,10.2,36.3,-1.5,7.7,34,158.8,Cork
2007,10,11.8,16.6,5.0,14.4,9.2,64.0,0.0,6.4,40,73.6,Cork
2007,11,8.6,15.0,-1.5,11.3,5.9,56.8,-6.1,7.9,43,72.8,Cork
2007,12,7.3,13.8,-0.4,9.7,4.8,134.7,-4.8,12.7,55,49.9,Cork
2008,1,6.4,12.7,-4.3,9.4,3.3,193.1,-9.6,12.0,69,62.6,Cork
2008,2,6.3,12.4,-1.6,9.1,3.6,51.8,-5.5,9.9,50,58.1,Cork
2008,3,6.2,12.5,-1.2,9.8,2.7,113.2,-3.9,12.0,65,132.6,Cork
2008,4,7.8,16.6,-0.8,11.4,4.2,54.0,-4.8,9.7,39,169.1,Cork
2008,5,12.1,20.0,3.5,15.3,8.9,75.6,0.2,8.6,40,172.7,Cork
2008,6,13.4,22.8,6.6,17.3,9.5,128.9,3.5,8.9,38,185.0,Cork
2008,7,14.6,21.2,8.3,17.8,11.3,155.8,2.4,8.3,40,135.7,Cork
2008,8,14.6,23.9,8.0,17.8,11.4,165.1,4.4,8.7,32,107.1,Cork
2008,9,12.2,17.2,6.6,15.6,8.8,123.6,2.1,8.0,38,122.2,Cork
2008,10,9.2,15.9,0.5,12.6,5.9,139.8,-3.2,10.1,47,114.8,Cork
2008,11,7.4,13.8,-1.5,10.0,4.9,79.4,-5.6,10.5,48,94.3,Cork
2008,12,5.5,11.6,-0.5,7.8,3.2,60.2,-5.4,9.1,43,54.1,Cork
2009,1,4.8,10.4,-1.8,7.5,2.1,197.6,-7.1,9.9,71,66.3,Cork
2009,2,5.2,11.8,-3.3,7.8,2.6,21.1,-10.3,7.6,33,64.9,Cork
2009,3,6.8,14.1,-0.8,10.0,3.7,41.3,-3.7,10.1,45,107.9,Cork
2009,4,8.3,16.9,1.4,11.6,5.1,155.0,-4.7,9.0,41,144.9,Cork
2009,5,10.4,18.5,3.3,14.0,6.7,90.5,-0.3,10.6,41,193.5,Cork
2009,6,13.8,21.2,5.4,17.4,10.2,84.5,3.2,8.3,32,246.3,Cork
2009,7,14.2,19.7,7.5,17.5,10.8,203.8,4.1,9.3,36,183.3,Cork
2009,8,14.1,23.8,7.5,17.4,10.8,157.1,2.0,9.5,37,135.6,Cork
2009,9,12.9,19.7,7.4,16.3,9.4,55.4,3.3,7.7,34,153.7,Cork
2009,10,11.7,17.3,5.0,14.3,9.0,166.6,0.5,8.5,46,80.4,Cork
2009,11,7.4,13.0,-0.3,10.1,4.7,245.3,-3.0,13.1,48,84.1,Cork
2009,12,3.9,10.9,-2.7,6.4,1.3,160.3,-7.3,10.6,48,80.9,Cork
2010,1,3.0,9.9,-5.6,5.7,0.3,125.7,-8.1,9.1,54,118.4,Cork
2010,2,3.4,9.6,-3.6,6.4,0.4,42.7,-8.4,8.8,41,113.2,Cork
2010,3,5.7,12.7,-1.7,9.0,2.4,95.5,-7.7,9.5,45,151.9,Cork
2010,4,8.5,16.7,-0.6,12.3,4.7,41.3,-2.7,8.4,42,198.0,Cork
2010,5,10.6,19.4,1.7,14.4,6.8,47.5,-2.0,7.9,28,197.4,Cork
2010,6,14.6,20.6,7.4,18.5,10.8,48.0,4.0,8.3,31,208.9,Cork
2010,7,14.9,23.1,7.8,18.3,11.4,134.8,5.0,9.1,35,137.8,Cork
2010,8,14.4,20.8,6.1,18.2,10.6,17.1,3.0,8.9,36,203.7,Cork
2010,9,13.4,20.8,4.1,16.6,10.3,79.1,-0.5,9.0,35,128.9,Cork
2010,10,10.3,18.0,1.9,13.6,7.1,120.5,-2.2,9.3,41,133.0,Cork
2010,11,5.5,15.7,-3.3,8.3,2.8,85.6,-5.9,10.5,58,97.3,Cork
2010,12,1.7,10.4,-7.2,4.0,-0.5,66.9,-9.8,8.9,34,83.8,Cork
2011,1,4.1,11.5,-3.7,6.4,1.8,74.5,-7.6,8.7,44,87.5,Cork
2011,2,6.8,12.9,-0.3,9.7,3.9,129.0,-5.7,11.2,50,70.2,Cork
2011,3,6.8,15.1,-1.0,10.4,3.2,32.3,-7.6,7.3,42,159.2,Cork
2011,4,10.6,18.2,2.4,14.3,6.8,42.7,-1.4,8.3,39,182.8,Cork
2011,5,10.7,17.3,3.9,13.8,7.6,122.7,0.0,12.4,45,146.1,Cork
2011,6,12.0,21.5,4.7,15.7,8.2,88.7,0.1,9.5,35,197.8,Cork
2011,7,13.9,20.8,6.2,17.2,10.6,39.2,1.5,8.2,36,130.8,Cork
2011,8,13.4,20.1,5.9,16.8,9.9,55.0,-0.2,7.7,31,131.7,Cork
2011,9,12.7,20.1,6.1,15.5,9.9,115.6,0.8,11.1,46,68.4,Cork
2011,10,11.1,18.9,3.3,14.2,8.0,91.7,-1.8,10.0,50,71.7,Cork
2011,11,9.5,14.4,2.6,12.0,7.1,148.7,-3.6,11.9,48,63.0,Cork
2011,12,6.1,13.1,-0.1,8.8,3.3,82.6,-4.4,11.4,45,43.6,Cork
2012,1,7.2,12.4,0.3,9.6,4.9,94.1,-3.1,10.6,53,35.7,Cork
2012,2,7.4,13.7,-1.2,9.5,5.4,42.4,-5.0,9.1,38,38.7,Cork
2012,3,8.3,18.8,0.4,11.4,5.3,23.7,-3.8,8.6,41,120.1,Cork
2012,4,7.1,14.3,-0.3,10.6,3.6,82.6,-5.3,11.3,45,163.3,Cork
2012,5,10.5,21.8,2.7,13.5,7.4,72.9,-1.7,8.7,36,160.5,Cork
2012,6,12.4,19.2,5.5,15.4,9.5,228.3,-0.5,9.0,42,93.6,Cork
2012,7,13.8,21.0,6.8,17.0,10.7,112.9,4.0,8.8,32,136.9,Cork
2012,8,15.0,21.7,9.2,17.9,12.1,186.2,2.1,9.6,48,127.0,Cork
2012,9,12.6,20.6,6.1,16.1,9.1,23.1,-0.2,8.6,39,147.8,Cork
2012,10,9.2,14.5,-0.1,12.0,6.4,100.1,-3.0,8.8,39,105.9,Cork
2012,11,6.5,12.5,0.0,9.2,3.7,116.8,-5.9,9.6,46,89.8,Cork
2012,12,6.5,12.6,-0.2,9.0,3.9,145.2,-4.7,10.5,48,61.0,Cork
2013,1,6.0,11.8,-1.7,8.3,3.6,159.0,-7.5,10.0,53,51.3,Cork
2013,2,5.1,12.2,-2.5,7.6,2.6,51.7,-6.7,10.8,54,73.6,Cork
2013,3,4.3,10.4,-3.7,6.7,1.9,134.9,-8.0,12.1,46,76.9,Cork
2013,4,7.4,17.9,-0.7,10.6,4.1,97.2,-6.6,12.3,59,168.0,Cork
2013,5,10.0,19.4,3.8,13.4,6.6,64.4,-0.4,11.9,42,197.6,Cork
2013,6,13.5,22.4,5.3,17.3,9.6,116.4,1.6,9.4,36,205.2,Cork
2013,7,17.3,26.0,7.2,21.3,13.3,67.5,1.5,7.0,29,264.5,Cork
2013,8,15.3,21.5,9.2,19.0,11.7,51.6,3.7,8.6,33,133.5,Cork
2013,9,13.5,21.9,6.2,16.6,10.4,42.9,1.8,9.3,43,119.0,Cork
2013,10,11.9,17.5,2.2,14.7,9.2,182.9,-1.7,9.6,44,85.1,Cork
2013,11,6.7,14.6,-1.6,9.4,4.0,64.2,-4.7,7.6,50,73.3,Cork
2013,12,6.4,12.0,-0.7,9.2,3.5,211.4,-6.1,11.7,60,40.2,Cork
2014,1,5.5,12.3,-0.3,8.5,2.6,200.4,-5.1,11.5,57,73.2,Cork
2014,2,5.0,10.6,-0.5,8.2,1.9,240.5,-6.5,13.7,70,65.2,Cork
2014,3,6.9,14.8,-0.5,10.1,3.6,107.8,-4.2,10.0,46,108.0,Cork
2014,4,9.4,15.6,2.5,12.5,6.4,104.6,-4.0,9.6,46,144.6,Cork
2014,5,11.0,18.7,4.7,14.3,7.6,70.6,-1.0,8.9,41,150.3,Cork
2014,6,14.5,24.4,5.3,18.1,10.8,85.7,-1.5,7.6,32,206.3,Cork
2014,7,16.3,24.2,9.0,19.8,12.8,43.6,3.8,7.7,28,156.8,Cork
2014,8,14.2,20.6,6.9,18.0,10.4,88.3,1.5,9.1,37,183.3,Cork
2014,9,14.8,20.6,7.5,18.2,11.4,19.7,2.4,6.7,27,133.7,Cork
2014,10,11.2,16.5,4.1,14.4,7.9,180.1,-2.1,10.3,56,91.0,Cork
2014,11,8.4,14.8,1.8,11.2,5.6,192.0,-5.6,8.6,44,94.3,Cork
2014,12,6.3,12.4,-0.2,8.8,3.8,58.9,-4.4,10.2,41,70.7,Cork
2015,1,5.4,13.8,-2.5,8.4,2.3,117.1,-8.2,11.9,57,70.4,Cork
2015,2,4.8,13.6,-2.4,7.7,1.8,52.4,-6.0,9.5,47,81.3,Cork
2015,3,6.5,14.0,-1.8,10.0,3.0,88.8,-7.1,10.7,46,134.7,Cork
2015,4,8.8,16.4,0.5,12.8,4.8,16.0,-4.5,9.1,44,223.7,Cork
2015,5,10.1,18.5,3.1,13.7,6.5,137.3,-0.8,10.4,39,156.1,Cork
2015,6,13.0,21.5,4.2,16.9,9.1,54.3,-1.0,9.1,44,188.3,Cork
2015,7,13.7,20.7,7.6,17.0,10.5,158.8,2.6,9.7,37,145.3,Cork
2015,8,13.8,20.9,7.4,17.2,10.3,101.1,2.0,8.6,38,155.9,Cork
2015,9,12.5,18.1,7.1,15.5,9.5,97.6,2.8,8.7,30,115.6,Cork
2015,10,11.0,16.4,3.5,13.7,8.3,82.5,-1.4,8.3,39,81.7,Cork
2015,11,9.5,14.9,1.1,12.2,6.7,139.3,-1.5,12.4,53,47.3,Cork
2015,12,8.3,12.9,-0.9,11.0,5.5,402.2,-3.2,14.8,56,24.3,Cork
2016,1,6.1,12.4,-0.8,8.6,3.6,251.7,-6.5,11.8,51,41.5,Cork
2016,2,5.0,12.4,-0.6,8.1,2.0,150.9,-5.9,10.8,55,85.4,Cork
2016,3,6.1,12.4,-1.0,9.1,3.0,84.4,-5.5,9.7,50,96.7,Cork
2016,4,7.3,13.5,-1.1,10.9,3.8,103.3,-4.7,10.0,49,174.8,Cork
2016,5,11.9,21.7,2.5,15.7,8.1,85.4,-1.5,8.1,36,204.4,Cork
2016,6,14.4,22.4,8.6,17.8,10.9,65.6,1.7,8.4,31,177.8,Cork
2016,7,15.2,23.0,7.7,18.4,11.9,56.7,2.6,8.4,38,131.6,Cork
2016,8,15.0,21.5,8.8,18.4,11.5,84.7,4.6,9.3,36,146.7,Cork
2016,9,13.4,20.3,6.0,16.5,10.3,136.3,-0.7,9.2,42,68.4,Cork
2016,10,10.9,15.5,4.4,13.3,8.4,48.7,-1.1,8.9,34,93.2,Cork
2016,11,5.9,15.4,-1.1,8.8,3.0,40.7,-5.0,9.0,36,116.1,Cork
2016,12,7.4,12.5,1.4,9.7,5.0,94.2,-5.7,8.7,50,35.8,Cork
2017,1,6.3,12.0,-1.0,8.5,4.1,108.5,-4.7,8.9,49,70.1,Cork
2017,2,6.5,14.5,-0.9,9.4,3.7,113.3,-5.7,12.2,48,60.1,Cork
2017,3,8.1,16.3,-0.4,11.2,5.0,115.0,-4.4,10.8,50,107.4,Cork
2017,4,9.0,16.0,0.4,12.3,5.7,24.6,-4.2,8.1,37,108.2,Cork
2017,5,11.6,20.7,4.5,15.1,8.1,60.6,-2.6,8.6,38,183.6,Cork
2017,6,14.0,24.3,6.0,17.5,10.6,109.0,1.4,10.1,44,192.5,Cork
2017,7,15.3,23.6,8.0,19.2,11.4,60.2,5.3,8.2,33,181.1,Cork
2017,8,14.3,20.4,7.4,17.8,10.9,72.2,1.7,8.1,33,130.4,Cork
2017,9,12.7,21.0,5.8,15.9,9.5,169.0,2.4,9.6,43,135.4,Cork
2017,10,11.3,16.7,4.7,14.1,8.6,127.9,0.2,10.4,71,50.4,Cork
2017,11,7.7,14.1,0.6,10.3,5.1,74.8,-3.4,8.7,42,81.9,Cork
2017,12,6.3,12.4,-2.0,8.8,3.8,126.3,-3.9,10.2,54,49.9,Cork
2018,1,6.2,13.1,-0.9,9.0,3.3,156.6,-4.0,12.2,58,72.1,Cork
2018,2,4.1,13.4,-5.1,6.9,1.2,48.7,-5.7,10.8,49,107.7,Cork
2018,3,4.4,11.0,-7.0,7.5,1.3,164.9,-6.0,10.5,55,91.5,Cork
2018,4,8.4,15.3,0.8,11.4,5.4,180.7,-5.9,10.3,45,104.4,Cork
2018,5,11.8,23.6,2.5,15.7,7.9,82.8,-2.3,8.0,38,200.8,Cork
2018,6,15.8,25.1,7.4,19.8,11.7,10.4,5.3,7.6,41,256.9,Cork
2018,7,17.4,26.7,8.5,21.9,12.8,40.1,3.2,7.7,32,209.7,Cork
2018,8,15.1,23.6,7.0,18.9,11.3,59.0,-0.2,8.1,36,140.9,Cork
2018,9,12.3,20.2,4.7,15.9,8.7,77.4,-2.2,9.1,49,134.9,Cork
2018,10,9.9,18.1,0.3,13.0,6.8,62.0,-2.3,9.4,52,130.9,Cork
2018,11,8.0,13.6,1.7,10.3,5.6,201.5,-2.0,11.5,54,44.6,Cork
2018,12,8.3,13.0,1.8,10.5,6.0,193.2,-2.9,10.8,52,35.1,Cork
2019,1,6.4,11.0,-2.1,8.2,4.5,74.3,-8.8,8.3,56,51.7,Cork
2019,2,7.3,13.5,-0.7,9.8,4.9,81.5,-6.5,12.3,52,72.9,Cork
2019,3,7.2,16.8,-0.4,11.0,3.5,128.6,-4.5,10.9,55,134.9,Cork
2019,4,8.9,19.1,-0.1,11.9,5.9,135.8,-8.6,11.0,63,155.5,Cork
2019,5,11.1,20.3,2.8,14.6,7.5,41.0,-2.7,8.7,34,214.1,Cork
2019,6,12.5,23.3,5.5,15.9,9.0,110.5,-1.8,8.9,40,186.9,Cork
2019,7,16.0,22.7,9.9,19.6,12.5,43.9,2.9,8.5,34,175.7,Cork
2019,8,15.2,21.3,8.2,18.6,11.8,107.6,4.0,9.8,36,162.6,Cork
2019,9,13.6,19.6,7.3,17.3,10.0,91.1,0.7,9.2,37,147.5,Cork
2019,10,9.8,16.8,2.0,12.8,6.9,179.2,-3.2,9.9,38,123.2,Cork
2019,11,6.6,13.4,0.6,8.9,4.3,145.0,-4.6,10.6,42,69.8,Cork
2019,12,6.2,12.3,0.1,8.8,3.6,125.6,-4.8,10.7,54,61.0,Cork
2020,1,6.2,12.4,-0.9,8.7,3.6,112.2,-6.6,9.8,56,74.1,Cork
2020,2,6.0,12.2,-0.5,9.0,3.0,199.3,-5.5,14.6,57,83.0,Cork
2020,3,6.1,14.0,-0.8,9.6,2.7,64.7,-8.5,11.1,44,125.9,Cork
2020,4,9.6,19.3,1.8,13.1,6.0,72.3,-6.0,8.3,36,164.9,Cork
2020,5,11.4,19.9,1.8,15.1,7.8,68.8,-2.3,9.7,46,244.1,Cork
2020,6,13.6,24.0,5.9,16.9,10.2,94.1,2.3,10.3,44,136.0,Cork
2020,7,14.8,22.9,8.6,18.5,11.2,97.6,2.9,9.6,36,163.7,Cork
2020,8,15.5,24.1,6.6,18.9,12.2,175.0,0.6,8.6,58,151.7,Cork
2020,9,13.5,21.6,4.9,16.8,10.1,58.2,-1.3,8.6,40,144.8,Cork
2020,10,9.7,14.6,4.0,12.7,6.6,118.6,-1.5,11.4,50,126.9,Cork
2020,11,8.3,14.4,1.9,10.8,5.8,160.8,-1.9,10.6,46,76.1,Cork
2020,12,5.5,12.0,-0.3,7.9,3.0,185.4,-3.5,11.8,50,76.2,Cork
2021,1,4.7,10.9,-2.7,7.2,2.2,121.8,-7.8,9.4,38,95.2,Cork
2021,2,5.8,11.2,-1.1,8.2,3.4,235.9,-5.4,13.3,48,67.2,Cork
2021,3,7.3,16.0,0.2,10.3,4.4,67.5,-9.2,10.4,50,90.7,Cork
2021,4,7.7,15.3,-0.5,11.2,4.1,18.2,-4.6,8.4,30,210.0,Cork
2021,5,9.5,19.0,2.1,13.1,5.9,172.7,-1.4,9.9,48,196.3,Cork
2021,6,13.7,22.2,6.7,17.5,10.0,37.4,2.4,8.7,29,179.6,Cork
2021,7,16.6,25.7,7.4,20.4,12.9,60.7,2.8,7.6,33,192.6,Cork
2021,8,15.4,21.6,9.7,18.6,12.1,65.0,5.7,8.0,34,164.3,Cork
2021,9,14.6,23.3,5.6,17.4,11.7,85.4,2.7,7.2,33,83.1,Cork
2021,10,11.3,17.6,4.1,14.2,8.4,197.6,-1.5,9.2,47,104.4,Cork
2021,11,8.2,15.2,-1.2,10.9,5.6,34.2,-3.5,8.7,45,93.4,Cork
2021,12,7.7,13.0,0.9,9.5,5.9,148.0,-2.0,11.4,64,43.1,Cork
2022,1,6.5,13.0,0.1,9.1,3.8,38.3,-7.2,8.0,50,59.5,Cork
2022,2,7.0,13.1,-0.3,10.1,3.9,112.3,-5.3,12.7,66,80.7,Cork
2022,3,7.3,16.2,-0.3,11.0,3.6,61.9,-8.7,9.9,51,187.4,Cork
2022,4,9.0,15.5,-0.7,12.5,5.5,64.9,-7.9,9.4,39,167.2,Cork
2022,5,12.1,18.5,6.6,15.7,8.5,35.7,-1.6,8.9,38,164.4,Cork
2022,6,13.4,20.7,6.1,17.0,9.7,84.1,1.2,9.3,41,133.3,Cork
2022,7,16.1,26.9,8.4,20.0,12.3,28.1,3.5,8.3,31,153.5,Cork
2022,8,17.1,28.3,8.7,21.7,12.4,14.2,3.2,7.9,32,236.3,Cork
2022,9,13.8,20.9,7.4,17.3,10.3,162.7,2.4,9.0,45,123.4,Cork
2022,10,11.9,16.9,4.0,14.6,9.2,232.5,-1.0,10.9,43,81.4,Cork
2022,11,8.8,14.1,2.3,11.3,6.3,203.4,-1.4,11.5,52,75.6,Cork
2022,12,4.7,12.1,-5.4,7.2,2.2,112.6,-8.5,10.3,41,78.7,Cork
2023,1,6.1,11.9,-2.5,8.6,3.5,134.6,-6.2,9.8,53,66.1,Cork
2023,2,7.4,13.1,0.9,9.8,4.9,15.2,-5.2,9.5,33,56.2,Cork
2023,3,7.3,13.8,0.3,9.8,4.7,211.4,-5.2,11.7,46,46.7,Cork
2023,4,8.9,17.7,1.4,11.9,5.9,52.0,-5.2,9.9,53,108.5,Cork
2023,5,12.7,21.3,5.4,16.6,8.9,44.9,-1.1,8.4,32,212.4,Cork
2023,6,15.8,22.7,9.1,19.4,12.2,50.3,1.5,8.0,33,211.9,Cork
2023,7,14.7,22.7,8.7,18.4,11.1,145.2,4.9,9.8,43,134.6,Cork
2023,8,15.4,22.3,10.1,18.4,12.3,117.8,3.4,9.6,48,123.8,Cork
2023,9,14.6,24.4,6.0,17.9,11.3,171.4,-1.3,9.4,59,135.7,Cork
2023,10,11.2,18.3,2.9,13.9,8.5,307.2,-1.6,7.8,41,71.9,Cork
2023,11,8.1,13.2,-0.4,10.7,5.5,108.2,-0.1,10.3,47,101.2,Cork
2023,12,7.6,13.1,-1.2,9.8,5.5,169.1,-4.1,12.4,51,62.3,Cork
2024,1,4.8,12.3,-4.5,7.5,2.2,99.5,-8.8,10.6,58,94.6,Cork
2024,2,8.0,14.1,0.4,10.8,5.2,157.7,-3.1,10.2,39,74.3,Cork
